11.91347754,1.980453054,,9.051580699,0.967917578
11.98003328,1.889039292,,9.717138103,0.909355827
12.04658902,1.951190429,,10.11647255,0.865443639
12.04658902,1.845157522,,10.58236273,0.810556446
12.04658902,1.815907065,,10.71547421,0.7703249
12.04658902,1.764718765,,10.78202995,0.693536367
12.11314476,1.72814961,,10.78202995,0.730099438
12.1797005,1.907302576,,10.84858569,0.678905055
12.91181364,1.603762164,,10.91514143,0.408332243
13.04492512,1.570843232,,10.91514143,0.441239008
13.04492512,1.530623854,,10.91514143,0.485114693
13.24459235,1.486729917,,10.91514143,0.525334071
13.37770383,1.450154678,,10.91514143,0.576522371
13.51081531,1.402610518,,10.91514143,0.6423359
13.57737105,1.373353977,,11.11480865,0.247436479
13.64392679,1.333128515,,11.11480865,0.302281085
13.84359401,1.285578271,,11.11480865,0.327875235
13.91014975,1.256321731,,11.11480865,0.364438307
14.10981697,1.216084101,,11.31447587,0.188917313
14.30948419,1.194128007,,11.51414309,0.049959391
14.57570715,1.150227987,,11.58069884,0.152329907
14.57570715,1.131946451,,11.71381032,0.020690683
14.90848586,1.099009269,,11.71381032,0.090160519
15.10815308,1.051459025,,11.78036606,0.119404892
15.44093178,1.014865535,,,
15.77371048,0.970959431,,,
16.10648918,0.927053327,,,
16.50582363,0.886797446,,,
16.77204659,0.861178961,,,
17.03826955,0.828247862,,,
17.37104825,0.802623294,,,
17.50415973,0.773360669,,,
17.90349418,0.729448482,,,
18.36938436,0.667248675,,,
18.70216306,0.630655185,,,
18.83527454,0.60139256,,,
19.16805324,0.575767992,,,
19.30116473,0.539192753,,,
19.50083195,0.480673588,,,
19.56738769,0.436791819,,,
19.56738769,0.217413391,,,
19.63394343,0.301502371,,,
19.63394343,0.268595607,,,
19.70049917,0.396560273,,,
19.70049917,0.363653509,,,
19.70049917,0.341715666,,,
19.70049917,0.195463381,,,
19.76705491,0.162550533,,,
19.96672213,0.12596921,,,
19.96672213,0.104031368,,,
20.09983361,0.071112436,,,
20.16638935,0.04916851,,,
20.29950083,0.012593271,,,
20.49916805,1.990637177,,,
20.56572379,1.954068022,,,
20.69883527,1.917492783,,,
20.96505824,1.884561684,,,
21.03161398,1.862617758,,,
21.2312812,1.829692742,,,
21.49750416,1.789449029,,,
21.69717138,1.771149242,,,
21.83028286,1.756511846,,,
21.96339434,1.723592915,,,
22.02995008,1.683367453,,,
22.16306156,1.66507375,,,
22.16306156,1.624854371,,,
